amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
114-6304299-2706652	114-6304299-2706652	2023-01-09T01:30:28+00:00	2023-01-10T04:55:03+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	12.99								POTOMAC	MD	20854-4918	US		false					false
112-0603151-9087432	112-0603151-9087432	2023-01-08T18:38:48+00:00	2023-01-09T23:49:23+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Cardamon Flavoured Turkish coffee 125gr.(4.40oz)	selamlique-125g-Cardamon-FBA	B00N3DFXUS		Shipped	1	USD	12.99								LOS ANGELES	CA	90039-3569	US		false					false
112-7615610-9949005	112-7615610-9949005	2023-01-08T14:26:51+00:00	2023-01-09T22:32:53+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99	0.13							MC LEAN	VA	22101-2905	US		false					false
114-6127599-9679449	114-6127599-9679449	2023-01-07T19:21:40+00:00	2023-01-08T14:27:42+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	3	USD	35.97								SUMMIT	NJ	07901-4063	US		false					false
112-0924915-0773827	112-0924915-0773827	2023-01-07T17:23:59+00:00	2023-01-08T05:16:29+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	4	USD	51.96								farmington hills	MI	48331	US		false					false
111-8755125-2511435	111-8755125-2511435	2023-01-07T05:09:58+00:00	2023-01-10T02:13:41+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99	0.13							WOODBRIDGE	VA	22192-3730	US		false					false
112-5116878-3401806	112-5116878-3401806	2023-01-06T16:31:17+00:00	2023-01-08T12:30:56+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	1	USD	12.99								SAN FRANCISCO	CA	94123-1805	US		false					false
112-5116878-3401806	112-5116878-3401806	2023-01-06T16:31:17+00:00	2023-01-08T12:30:56+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99								SAN FRANCISCO	CA	94123-1805	US		false					false
113-6941701-7008207	113-6941701-7008207	2023-01-06T16:18:03+00:00	2023-01-08T02:31:47+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Cinnamon Flavoured Turkish coffee 125gr.(4.40oz)	D2-PL1E-1HBK	B00N3DG0LY		Shipped	1	USD	12.99	0.78							BOISE	ID	83712-7721	US		false					false
111-4018849-2833843	111-4018849-2833843	2023-01-06T00:27:47+00:00	2023-01-07T02:45:01+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99	0.49							THORNTON	CO	80241-3256	US		false					false
111-8904310-9085066	111-8904310-9085066	2023-01-05T13:59:48+00:00	2023-01-06T22:02:25+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.99	0.36							WEST JORDAN	UT	84081-5633	US		false					false
111-0733306-3005006	111-0733306-3005006	2023-01-04T06:06:37+00:00	2023-01-04T23:57:35+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.99								BROOKLYN	NY	11209-3309	US		false					false
112-0175380-7069804	112-0175380-7069804	2023-01-03T19:38:03+00:00	2023-01-04T16:51:11+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								SUDBURY	MA	01776-1554	US		false					false
112-2251885-0895464	112-2251885-0895464	2023-01-02T12:26:46+00:00	2023-01-04T17:07:50+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.99								NEW YORK	NY	10028-5437	US		false					false
112-2251885-0895464	112-2251885-0895464	2023-01-02T12:26:46+00:00	2023-01-04T17:07:50+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	1	USD	11.99								NEW YORK	NY	10028-5437	US		false					false
114-2833580-8966635	114-2833580-8966635	2023-01-01T12:41:27+00:00	2023-01-04T06:14:54+00:00	Shipped	Amazon	Amazon.com			Standard	SELAMLIQUE TURKISH COFFEE ISTANBUL Orange Flavored Turkish coffee 125gr. (4.40oz) ultra fine powder coffee (Orange)	7D-FXNN-YDWC	B0968L9H3L		Shipped	1	USD	11.99								MANCHESTER	NH	03109-5129	US		false					false
