amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
114-5252183-4865848	114-5252183-4865848	2023-04-13T12:55:24+00:00	2023-04-14T18:39:47+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								DEERFIELD BEACH	FL	33442-2266	US		false					false
112-0948485-8528205	112-0948485-8528205	2023-04-12T20:58:00+00:00	2023-04-13T18:37:59+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.98								SOUTH SAN FRANCISCO	CA	94080-5809	US		false					false
114-6221833-8495454	114-6221833-8495454	2023-04-12T12:27:24+00:00	2023-04-14T21:49:46+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Dark Roast Turkish coffee 125gr.(4.40oz)	L3-XJCZ-6R8M	B00N3DFP06		Shipped	1	USD	9.93								WASHINGTON	DC	20005-1958	US		false					false
114-6221833-8495454	114-6221833-8495454	2023-04-12T12:27:24+00:00	2023-04-14T21:49:46+00:00	Shipped	Amazon	Amazon.com			Standard	SELAMLIQUE TURKISH COFFEE ISTANBUL Orange Flavored Turkish coffee 125gr. (4.40oz) ultra fine powder coffee (Orange)	7D-FXNN-YDWC	B0968L9H3L		Shipped	1	USD	11.99								WASHINGTON	DC	20005-1958	US		false					false
114-6221833-8495454	114-6221833-8495454	2023-04-12T12:27:24+00:00	2023-04-14T21:49:46+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.98								WASHINGTON	DC	20005-1958	US		false					false
114-6221833-8495454	114-6221833-8495454	2023-04-12T12:27:24+00:00	2023-04-14T21:49:46+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	1	USD	11.99								WASHINGTON	DC	20005-1958	US		false					false
111-2583564-2493838	111-2583564-2493838	2023-04-12T00:29:52+00:00	2023-04-12T15:22:19+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.98								MAPLEWOOD	MN	55109-3549	US		false					false
113-0444191-7818643	113-0444191-7818643	2023-04-11T20:13:48+00:00	2023-04-13T15:12:14+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	11.99		1.05					1.05	SANTA ROSA BEACH	FL	32459-4414	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false					false
111-2869214-2548200	111-2869214-2548200	2023-04-11T17:23:45+00:00	2023-04-12T09:27:20+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.98								AMHERST	NH	03031-2017	US		false					false
113-9470371-3536231	113-9470371-3536231	2023-04-11T01:26:03+00:00	2023-04-11T07:38:06+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Cinnamon Flavoured Turkish coffee 125gr.(4.40oz)	D2-PL1E-1HBK	B00N3DG0LY		Shipped	1	USD	11.99	0.36	5.99	0.18					TOCCOA	GA	30577-1653	US		false					false
